country,variable,percentile,year,value,age,pop
AE,sptincj992,p90p100,1990,0.5927,992,j
AE,sptincj992,p90p100,1991,0.59460002,992,j
AE,sptincj992,p90p100,1992,0.5966,992,j
AE,sptincj992,p90p100,1993,0.59869999,992,j
AE,sptincj992,p90p100,1994,0.60089999,992,j
AE,sptincj992,p90p100,1995,0.60299999,992,j
AE,sptincj992,p90p100,1996,0.60390002,992,j
AE,sptincj992,p90p100,1997,0.60479999,992,j
AE,sptincj992,p90p100,1998,0.60579997,992,j
AE,sptincj992,p90p100,1999,0.60689998,992,j
AE,sptincj992,p90p100,2000,0.60799998,992,j
AE,sptincj992,p90p100,2001,0.6092,992,j
AE,sptincj992,p90p100,2002,0.61040002,992,j
AE,sptincj992,p90p100,2003,0.6117,992,j
AE,sptincj992,p90p100,2004,0.61299998,992,j
AE,sptincj992,p90p100,2005,0.61900002,992,j
AE,sptincj992,p90p100,2006,0.65700001,992,j
AE,sptincj992,p90p100,2007,0.67269999,992,j
AE,sptincj992,p90p100,2008,0.69989997,992,j
AE,sptincj992,p90p100,2009,0.56059998,992,j
AE,sptincj992,p90p100,2010,0.56470001,992,j
AE,sptincj992,p90p100,2011,0.62660003,992,j
AE,sptincj992,p90p100,2012,0.64639997,992,j
AE,sptincj992,p90p100,2013,0.65969998,992,j
AE,sptincj992,p90p100,2014,0.66839999,992,j
AE,sptincj992,p90p100,2015,0.63309997,992,j
AE,sptincj992,p90p100,2016,0.62970001,992,j
AL,sptincj992,p90p100,1996,0.2705,992,j
AL,sptincj992,p90p100,1997,0.2809,992,j
AL,sptincj992,p90p100,1998,0.28780001,992,j
AL,sptincj992,p90p100,1999,0.2915,992,j
AL,sptincj992,p90p100,2000,0.29390001,992,j
AL,sptincj992,p90p100,2001,0.29679999,992,j
AL,sptincj992,p90p100,2002,0.29820001,992,j
AL,sptincj992,p90p100,2003,0.2965,992,j
AL,sptincj992,p90p100,2004,0.2947,992,j
AL,sptincj992,p90p100,2005,0.29260001,992,j
AL,sptincj992,p90p100,2006,0.29179999,992,j
AL,sptincj992,p90p100,2007,0.29100001,992,j
AL,sptincj992,p90p100,2008,0.2931,992,j
AL,sptincj992,p90p100,2009,0.2881,992,j
AL,sptincj992,p90p100,2010,0.2744,992,j
AL,sptincj992,p90p100,2011,0.27579999,992,j
AL,sptincj992,p90p100,2012,0.27450001,992,j
AO,sptincj992,p90p100,1990,0.4781753036,992,j
AO,sptincj992,p90p100,1991,0.4781753036,992,j
AO,sptincj992,p90p100,1992,0.4781753036,992,j
AO,sptincj992,p90p100,1993,0.4781753036,992,j
AO,sptincj992,p90p100,1994,0.4781753036,992,j
AO,sptincj992,p90p100,1995,0.4781753036,992,j
AO,sptincj992,p90p100,1996,0.4982093556,992,j
AO,sptincj992,p90p100,1997,0.5182434255,992,j
AO,sptincj992,p90p100,1998,0.5382774717,992,j
AO,sptincj992,p90p100,1999,0.5583115368,992,j
AO,sptincj992,p90p100,2000,0.5783455939,992,j
AO,sptincj992,p90p100,2001,0.5671192608,992,j
AO,sptincj992,p90p100,2002,0.5558929358,992,j
AO,sptincj992,p90p100,2003,0.544666613,992,j
AO,sptincj992,p90p100,2004,0.5334402875,992,j
AO,sptincj992,p90p100,2005,0.5222139536,992,j
AO,sptincj992,p90p100,2006,0.5109876162,992,j
AO,sptincj992,p90p100,2007,0.4997612869,992,j
AO,sptincj992,p90p100,2008,0.4885349596,992,j
AO,sptincj992,p90p100,2009,0.4885349596,992,j
AO,sptincj992,p90p100,2010,0.4885349596,992,j
AO,sptincj992,p90p100,2011,0.4885349596,992,j
AO,sptincj992,p90p100,2012,0.4885349596,992,j
AO,sptincj992,p90p100,2013,0.4885349596,992,j
AO,sptincj992,p90p100,2014,0.4885349596,992,j
AO,sptincj992,p90p100,2015,0.4885349596,992,j
AO,sptincj992,p90p100,2016,0.4885349596,992,j
AT,sptincj992,p90p100,1987,0.2608,992,j
AT,sptincj992,p90p100,1988,0.26300001,992,j
AT,sptincj992,p90p100,1989,0.26660001,992,j
AT,sptincj992,p90p100,1990,0.26840001,992,j
AT,sptincj992,p90p100,1991,0.2726,992,j
AT,sptincj992,p90p100,1992,0.2737,992,j
AT,sptincj992,p90p100,1993,0.27779999,992,j
AT,sptincj992,p90p100,1994,0.28380001,992,j
AT,sptincj992,p90p100,1995,0.27039999,992,j
AT,sptincj992,p90p100,1996,0.27070001,992,j
AT,sptincj992,p90p100,1997,0.26570001,992,j
AT,sptincj992,p90p100,1998,0.26499999,992,j
AT,sptincj992,p90p100,1999,0.26980001,992,j
AT,sptincj992,p90p100,2000,0.26890001,992,j
AT,sptincj992,p90p100,2001,0.26480001,992,j
AT,sptincj992,p90p100,2002,0.27610001,992,j
AT,sptincj992,p90p100,2003,0.28740001,992,j
AT,sptincj992,p90p100,2004,0.27779999,992,j
AT,sptincj992,p90p100,2005,0.26879999,992,j
AT,sptincj992,p90p100,2006,0.2597,992,j
AT,sptincj992,p90p100,2007,0.27689999,992,j
AT,sptincj992,p90p100,2008,0.2843,992,j
AT,sptincj992,p90p100,2009,0.2814,992,j
AT,sptincj992,p90p100,2010,0.28349999,992,j
AT,sptincj992,p90p100,2011,0.27649999,992,j
AT,sptincj992,p90p100,2012,0.2728,992,j
AT,sptincj992,p90p100,2013,0.28060001,992,j
AT,sptincj992,p90p100,2014,0.27270001,992,j
AT,sptincj992,p90p100,2015,0.2771,992,j
AT,sptincj992,p90p100,2016,0.2879,992,j
BA,sptincj992,p90p100,1983,0.2326,992,j
BA,sptincj992,p90p100,1984,0.23980001,992,j
BA,sptincj992,p90p100,1985,0.2351,992,j
BA,sptincj992,p90p100,1986,0.2344,992,j
BA,sptincj992,p90p100,1987,0.2403,992,j
BA,sptincj992,p90p100,1988,0.2332,992,j
BA,sptincj992,p90p100,1989,0.2306,992,j
BA,sptincj992,p90p100,1990,0.2289,992,j
BA,sptincj992,p90p100,2001,0.28310001,992,j
BA,sptincj992,p90p100,2002,0.29069999,992,j
BA,sptincj992,p90p100,2003,0.2994,992,j
BA,sptincj992,p90p100,2004,0.30680001,992,j
BA,sptincj992,p90p100,2005,0.3037,992,j
BA,sptincj992,p90p100,2006,0.28670001,992,j
BA,sptincj992,p90p100,2007,0.28709999,992,j
BA,sptincj992,p90p100,2008,0.28659999,992,j
BA,sptincj992,p90p100,2009,0.28529999,992,j
BA,sptincj992,p90p100,2010,0.28510001,992,j
BA,sptincj992,p90p100,2011,0.28639999,992,j
BE,sptincj992,p90p100,1990,0.28999999,992,j
BE,sptincj992,p90p100,1991,0.28600001,992,j
BE,sptincj992,p90p100,1992,0.2825,992,j
BE,sptincj992,p90p100,1993,0.2834,992,j
BE,sptincj992,p90p100,1994,0.2915,992,j
BE,sptincj992,p90p100,1995,0.28799999,992,j
BE,sptincj992,p90p100,1996,0.2911,992,j
BE,sptincj992,p90p100,1997,0.2899,992,j
BE,sptincj992,p90p100,1998,0.2877,992,j
BE,sptincj992,p90p100,1999,0.28760001,992,j
BE,sptincj992,p90p100,2000,0.28560001,992,j
BE,sptincj992,p90p100,2001,0.28279999,992,j
BE,sptincj992,p90p100,2002,0.27700001,992,j
BE,sptincj992,p90p100,2003,0.2748,992,j
BE,sptincj992,p90p100,2004,0.2764,992,j
BE,sptincj992,p90p100,2005,0.27919999,992,j
BE,sptincj992,p90p100,2006,0.25960001,992,j
BE,sptincj992,p90p100,2007,0.27990001,992,j
BE,sptincj992,p90p100,2008,0.27200001,992,j
BE,sptincj992,p90p100,2009,0.26879999,992,j
BE,sptincj992,p90p100,2010,0.28200001,992,j
BE,sptincj992,p90p100,2011,0.278,992,j
BE,sptincj992,p90p100,2012,0.2832,992,j
BE,sptincj992,p90p100,2013,0.2791,992,j
BE,sptincj992,p90p100,2014,0.28040001,992,j
BE,sptincj992,p90p100,2015,0.28709999,992,j
BE,sptincj992,p90p100,2016,0.28619999,992,j
BF,sptincj992,p90p100,1990,0.5737815021,992,j
BF,sptincj992,p90p100,1991,0.5737815021,992,j
BF,sptincj992,p90p100,1992,0.5737815021,992,j
BF,sptincj992,p90p100,1993,0.5737815021,992,j
BF,sptincj992,p90p100,1994,0.5737815021,992,j
BF,sptincj992,p90p100,1995,0.5841507111,992,j
BF,sptincj992,p90p100,1996,0.5945199268,992,j
BF,sptincj992,p90p100,1997,0.6048891421,992,j
BF,sptincj992,p90p100,1998,0.6152583556,992,j
BF,sptincj992,p90p100,1999,0.5938741822,992,j
BF,sptincj992,p90p100,2000,0.5724900072,992,j
BF,sptincj992,p90p100,2001,0.5511058222,992,j
BF,sptincj992,p90p100,2002,0.5297216434,992,j
BF,sptincj992,p90p100,2003,0.508337466,992,j
BF,sptincj992,p90p100,2004,0.5059064,992,j
BF,sptincj992,p90p100,2005,0.5034753176,992,j
BF,sptincj992,p90p100,2006,0.5010442383,992,j
BF,sptincj992,p90p100,2007,0.4986131734,992,j
BF,sptincj992,p90p100,2008,0.4961820912,992,j
BF,sptincj992,p90p100,2009,0.4937510149,992,j
BF,sptincj992,p90p100,2010,0.4878537266,992,j
BF,sptincj992,p90p100,2011,0.4819564578,992,j
BF,sptincj992,p90p100,2012,0.4760591713,992,j
BF,sptincj992,p90p100,2013,0.4701618936,992,j
BF,sptincj992,p90p100,2014,0.4642646088,992,j
BF,sptincj992,p90p100,2015,0.4642646088,992,j
BF,sptincj992,p90p100,2016,0.4642646088,992,j
BG,sptincj992,p90p100,1980,0.1805,992,j
BG,sptincj992,p90p100,1981,0.18269999,992,j
BG,sptincj992,p90p100,1982,0.2049,992,j
BG,sptincj992,p90p100,1983,0.20739999,992,j
BG,sptincj992,p90p100,1984,0.19859999,992,j
BG,sptincj992,p90p100,1985,0.186,992,j
BG,sptincj992,p90p100,1986,0.1735,992,j
BG,sptincj992,p90p100,1987,0.1577,992,j
BG,sptincj992,p90p100,1988,0.1515,992,j
BG,sptincj992,p90p100,1989,0.193,992,j
BG,sptincj992,p90p100,1990,0.21510001,992,j
BG,sptincj992,p90p100,1991,0.23819999,992,j
BG,sptincj992,p90p100,1992,0.25729999,992,j
BG,sptincj992,p90p100,1993,0.27000001,992,j
BG,sptincj992,p90p100,1994,0.28099999,992,j
BG,sptincj992,p90p100,1995,0.29249999,992,j
BG,sptincj992,p90p100,1996,0.28760001,992,j
BG,sptincj992,p90p100,1997,0.31110001,992,j
BG,sptincj992,p90p100,1998,0.31150001,992,j
BG,sptincj992,p90p100,1999,0.28479999,992,j
BG,sptincj992,p90p100,2000,0.28709999,992,j
BG,sptincj992,p90p100,2001,0.2938,992,j
BG,sptincj992,p90p100,2002,0.30250001,992,j
BG,sptincj992,p90p100,2003,0.29350001,992,j
BG,sptincj992,p90p100,2004,0.29409999,992,j
BG,sptincj992,p90p100,2005,0.29589999,992,j
BG,sptincj992,p90p100,2006,0.294,992,j
BG,sptincj992,p90p100,2007,0.2911,992,j
BG,sptincj992,p90p100,2008,0.30450001,992,j
BG,sptincj992,p90p100,2009,0.28659999,992,j
BG,sptincj992,p90p100,2010,0.287,992,j
BG,sptincj992,p90p100,2011,0.30109999,992,j
BG,sptincj992,p90p100,2012,0.2899,992,j
BG,sptincj992,p90p100,2013,0.29499999,992,j
BG,sptincj992,p90p100,2014,0.29949999,992,j
BG,sptincj992,p90p100,2015,0.31470001,992,j
BG,sptincj992,p90p100,2016,0.31760001,992,j
BH,sptincj992,p90p100,1990,0.53380001,992,j
BH,sptincj992,p90p100,1991,0.53380001,992,j
BH,sptincj992,p90p100,1992,0.53380001,992,j
BH,sptincj992,p90p100,1993,0.53380001,992,j
BH,sptincj992,p90p100,1994,0.53380001,992,j
BH,sptincj992,p90p100,1995,0.53380001,992,j
BH,sptincj992,p90p100,1996,0.53380001,992,j
BH,sptincj992,p90p100,1997,0.53380001,992,j
BH,sptincj992,p90p100,1998,0.53390002,992,j
BH,sptincj992,p90p100,1999,0.53390002,992,j
BH,sptincj992,p90p100,2000,0.50590003,992,j
BH,sptincj992,p90p100,2001,0.50599998,992,j
BH,sptincj992,p90p100,2002,0.5079,992,j
BH,sptincj992,p90p100,2003,0.50980002,992,j
BH,sptincj992,p90p100,2004,0.51169997,992,j
BH,sptincj992,p90p100,2005,0.51370001,992,j
BH,sptincj992,p90p100,2006,0.51569998,992,j
BH,sptincj992,p90p100,2007,0.51779997,992,j
BH,sptincj992,p90p100,2008,0.51999998,992,j
BH,sptincj992,p90p100,2009,0.52219999,992,j
BH,sptincj992,p90p100,2010,0.52960002,992,j
BH,sptincj992,p90p100,2011,0.52880001,992,j
BH,sptincj992,p90p100,2012,0.52789998,992,j
BH,sptincj992,p90p100,2013,0.52710003,992,j
BH,sptincj992,p90p100,2014,0.52630001,992,j
BH,sptincj992,p90p100,2015,0.52630001,992,j
BH,sptincj992,p90p100,2016,0.52630001,992,j
BI,sptincj992,p90p100,1990,0.4219460653,992,j
BI,sptincj992,p90p100,1991,0.4219460653,992,j
BI,sptincj992,p90p100,1992,0.4219460653,992,j
BI,sptincj992,p90p100,1993,0.4351222169,992,j
BI,sptincj992,p90p100,1994,0.4482983597,992,j
BI,sptincj992,p90p100,1995,0.4614745087,992,j
BI,sptincj992,p90p100,1996,0.4746506517,992,j
BI,sptincj992,p90p100,1997,0.4878268032,992,j
BI,sptincj992,p90p100,1998,0.5010029466,992,j
BI,sptincj992,p90p100,1999,0.4936897059,992,j
BI,sptincj992,p90p100,2000,0.4863764573,992,j
BI,sptincj992,p90p100,2001,0.4790632099,992,j
BI,sptincj992,p90p100,2002,0.4717499695,992,j
BI,sptincj992,p90p100,2003,0.4644367342,992,j
BI,sptincj992,p90p100,2004,0.4571234801,992,j
BI,sptincj992,p90p100,2005,0.4498102391,992,j
BI,sptincj992,p90p100,2006,0.4424970046,992,j
BI,sptincj992,p90p100,2007,0.4475079817,992,j
BI,sptincj992,p90p100,2008,0.4525189626,992,j
BI,sptincj992,p90p100,2009,0.4575299388,992,j
BI,sptincj992,p90p100,2010,0.4625409339,992,j
BI,sptincj992,p90p100,2011,0.4675519124,992,j
BI,sptincj992,p90p100,2012,0.4725628946,992,j
BI,sptincj992,p90p100,2013,0.4775738753,992,j
BI,sptincj992,p90p100,2014,0.4775738753,992,j
BI,sptincj992,p90p100,2015,0.4775738753,992,j
BI,sptincj992,p90p100,2016,0.4775738753,992,j
BJ,sptincj992,p90p100,1990,0.4817928029,992,j
BJ,sptincj992,p90p100,1991,0.4817928029,992,j
BJ,sptincj992,p90p100,1992,0.4817928029,992,j
BJ,sptincj992,p90p100,1993,0.4817928029,992,j
BJ,sptincj992,p90p100,1994,0.4817928029,992,j
BJ,sptincj992,p90p100,1995,0.4817928029,992,j
BJ,sptincj992,p90p100,1996,0.4817928029,992,j
BJ,sptincj992,p90p100,1997,0.4817928029,992,j
BJ,sptincj992,p90p100,1998,0.4817928029,992,j
BJ,sptincj992,p90p100,1999,0.4817928029,992,j
BJ,sptincj992,p90p100,2000,0.4817928029,992,j
BJ,sptincj992,p90p100,2001,0.4817928029,992,j
BJ,sptincj992,p90p100,2002,0.4817928029,992,j
BJ,sptincj992,p90p100,2003,0.4817928029,992,j
BJ,sptincj992,p90p100,2004,0.4857243927,992,j
BJ,sptincj992,p90p100,2005,0.4896559719,992,j
BJ,sptincj992,p90p100,2006,0.4935875683,992,j
BJ,sptincj992,p90p100,2007,0.4975191518,992,j
BJ,sptincj992,p90p100,2008,0.5014507474,992,j
BJ,sptincj992,p90p100,2009,0.5053823301,992,j
BJ,sptincj992,p90p100,2010,0.5093139257,992,j
BJ,sptincj992,p90p100,2011,0.5132455024,992,j
BJ,sptincj992,p90p100,2012,0.5217443119,992,j
BJ,sptincj992,p90p100,2013,0.5302431169,992,j
BJ,sptincj992,p90p100,2014,0.5387419229,992,j
BJ,sptincj992,p90p100,2015,0.5472407098,992,j
BJ,sptincj992,p90p100,2016,0.5472407098,992,j
BR,sptincj992,p90p100,2001,0.54290003,992,j
BR,sptincj992,p90p100,2002,0.55669999,992,j
BR,sptincj992,p90p100,2003,0.5528,992,j
BR,sptincj992,p90p100,2004,0.5478,992,j
BR,sptincj992,p90p100,2005,0.551,992,j
BR,sptincj992,p90p100,2006,0.55470002,992,j
BR,sptincj992,p90p100,2007,0.54939997,992,j
BR,sptincj992,p90p100,2008,0.56199998,992,j
BR,sptincj992,p90p100,2009,0.54970002,992,j
BR,sptincj992,p90p100,2010,0.5521,992,j
BR,sptincj992,p90p100,2011,0.56529999,992,j
BR,sptincj992,p90p100,2012,0.55419999,992,j
BR,sptincj992,p90p100,2013,0.54890001,992,j
BR,sptincj992,p90p100,2014,0.54610002,992,j
BR,sptincj992,p90p100,2015,0.55559999,992,j
BW,sptincj992,p90p100,1985,0.6035012651,992,j
BW,sptincj992,p90p100,1986,0.6143744586,992,j
BW,sptincj992,p90p100,1987,0.6252476616,992,j
BW,sptincj992,p90p100,1988,0.6361208482,992,j
BW,sptincj992,p90p100,1989,0.6469940526,992,j
BW,sptincj992,p90p100,1990,0.657867234,992,j
BW,sptincj992,p90p100,1991,0.6687404329,992,j
BW,sptincj992,p90p100,1992,0.6796136338,992,j
BW,sptincj992,p90p100,1993,0.690486823,992,j
BW,sptincj992,p90p100,1994,0.6908422997,992,j
BW,sptincj992,p90p100,1995,0.6911977988,992,j
BW,sptincj992,p90p100,1996,0.691553263,992,j
BW,sptincj992,p90p100,1997,0.6919087421,992,j
BW,sptincj992,p90p100,1998,0.6922642139,992,j
BW,sptincj992,p90p100,1999,0.6926196904,992,j
BW,sptincj992,p90p100,2000,0.6929751876,992,j
BW,sptincj992,p90p100,2001,0.6933306662,992,j
BW,sptincj992,p90p100,2002,0.6936861405,992,j
BW,sptincj992,p90p100,2003,0.6903982747,992,j
BW,sptincj992,p90p100,2004,0.6871103727,992,j
BW,sptincj992,p90p100,2005,0.6838224824,992,j
BW,sptincj992,p90p100,2006,0.6805345918,992,j
BW,sptincj992,p90p100,2007,0.6772467099,992,j
BW,sptincj992,p90p100,2008,0.6739588159,992,j
BW,sptincj992,p90p100,2009,0.6706709332,992,j
BW,sptincj992,p90p100,2010,0.6570455594,992,j
BW,sptincj992,p90p100,2011,0.6434201953,992,j
BW,sptincj992,p90p100,2012,0.6297948419,992,j
BW,sptincj992,p90p100,2013,0.6161694706,992,j
BW,sptincj992,p90p100,2014,0.6025440888,992,j
BW,sptincj992,p90p100,2015,0.5889187105,992,j
BW,sptincj992,p90p100,2016,0.5889187105,992,j
CD,sptincj992,p90p100,1990,0.5201702199,992,j
CD,sptincj992,p90p100,1991,0.5201702199,992,j
CD,sptincj992,p90p100,1992,0.5201702199,992,j
CD,sptincj992,p90p100,1993,0.5201702199,992,j
CD,sptincj992,p90p100,1994,0.5201702199,992,j
CD,sptincj992,p90p100,1995,0.5201702199,992,j
CD,sptincj992,p90p100,1996,0.5201702199,992,j
CD,sptincj992,p90p100,1997,0.5201702199,992,j
CD,sptincj992,p90p100,1998,0.5201702199,992,j
CD,sptincj992,p90p100,1999,0.5201702199,992,j
CD,sptincj992,p90p100,2000,0.5201702199,992,j
CD,sptincj992,p90p100,2001,0.5201702199,992,j
CD,sptincj992,p90p100,2002,0.5201702199,992,j
CD,sptincj992,p90p100,2003,0.5201702199,992,j
CD,sptincj992,p90p100,2004,0.5201702199,992,j
CD,sptincj992,p90p100,2005,0.5201702199,992,j
CD,sptincj992,p90p100,2006,0.5194267888,992,j
CD,sptincj992,p90p100,2007,0.5186833659,992,j
CD,sptincj992,p90p100,2008,0.5179399291,992,j
CD,sptincj992,p90p100,2009,0.5179399291,992,j
CD,sptincj992,p90p100,2010,0.5179399291,992,j
CD,sptincj992,p90p100,2011,0.5179399291,992,j
CD,sptincj992,p90p100,2012,0.5179399291,992,j
CD,sptincj992,p90p100,2013,0.5179399291,992,j
CD,sptincj992,p90p100,2014,0.5179399291,992,j
CD,sptincj992,p90p100,2015,0.5179399291,992,j
CD,sptincj992,p90p100,2016,0.5179399291,992,j
CF,sptincj992,p90p100,1990,0.6496859327,992,j
CF,sptincj992,p90p100,1991,0.6496859327,992,j
CF,sptincj992,p90p100,1992,0.6496859327,992,j
CF,sptincj992,p90p100,1993,0.6355936861,992,j
CF,sptincj992,p90p100,1994,0.6215014139,992,j
CF,sptincj992,p90p100,1995,0.6074091515,992,j
CF,sptincj992,p90p100,1996,0.5933168906,992,j
CF,sptincj992,p90p100,1997,0.579224635,992,j
CF,sptincj992,p90p100,1998,0.5651323687,992,j
CF,sptincj992,p90p100,1999,0.5510401103,992,j
CF,sptincj992,p90p100,2000,0.5369478505,992,j
CF,sptincj992,p90p100,2001,0.5228555832,992,j
CF,sptincj992,p90p100,2002,0.5087633088,992,j
CF,sptincj992,p90p100,2003,0.4946710553,992,j
CF,sptincj992,p90p100,2004,0.5249892478,992,j
CF,sptincj992,p90p100,2005,0.5553074499,992,j
CF,sptincj992,p90p100,2006,0.5856256559,992,j
CF,sptincj992,p90p100,2007,0.6159438484,992,j
CF,sptincj992,p90p100,2008,0.6462620597,992,j
CF,sptincj992,p90p100,2009,0.6462620597,992,j
CF,sptincj992,p90p100,2010,0.6462620597,992,j
CF,sptincj992,p90p100,2011,0.6462620597,992,j
CF,sptincj992,p90p100,2012,0.6462620597,992,j
CF,sptincj992,p90p100,2013,0.6462620597,992,j
CF,sptincj992,p90p100,2014,0.6462620597,992,j
CF,sptincj992,p90p100,2015,0.6462620597,992,j
CF,sptincj992,p90p100,2016,0.6462620597,992,j
CG,sptincj992,p90p100,1990,0.5408737715,992,j
CG,sptincj992,p90p100,1991,0.5408737715,992,j
CG,sptincj992,p90p100,1992,0.5408737715,992,j
CG,sptincj992,p90p100,1993,0.5408737715,992,j
CG,sptincj992,p90p100,1994,0.5408737715,992,j
CG,sptincj992,p90p100,1995,0.5408737715,992,j
CG,sptincj992,p90p100,1996,0.5408737715,992,j
CG,sptincj992,p90p100,1997,0.5408737715,992,j
CG,sptincj992,p90p100,1998,0.5408737715,992,j
CG,sptincj992,p90p100,1999,0.5408737715,992,j
CG,sptincj992,p90p100,2000,0.5408737715,992,j
CG,sptincj992,p90p100,2001,0.5408737715,992,j
CG,sptincj992,p90p100,2002,0.5408737715,992,j
CG,sptincj992,p90p100,2003,0.5408737715,992,j
CG,sptincj992,p90p100,2004,0.5408737715,992,j
CG,sptincj992,p90p100,2005,0.5408737715,992,j
CG,sptincj992,p90p100,2006,0.5433571435,992,j
CG,sptincj992,p90p100,2007,0.5458404947,992,j
CG,sptincj992,p90p100,2008,0.54832385,992,j
CG,sptincj992,p90p100,2009,0.5508072138,992,j
CG,sptincj992,p90p100,2010,0.5532905809,992,j
CG,sptincj992,p90p100,2011,0.5557739479,992,j
CG,sptincj992,p90p100,2012,0.5557739479,992,j
CG,sptincj992,p90p100,2013,0.5557739479,992,j
CG,sptincj992,p90p100,2014,0.5557739479,992,j
CG,sptincj992,p90p100,2015,0.5557739479,992,j
CG,sptincj992,p90p100,2016,0.5557739479,992,j
CH,sptincj992,p90p100,1980,0.28389999,992,j
CH,sptincj992,p90p100,1981,0.28380001,992,j
CH,sptincj992,p90p100,1982,0.28600001,992,j
CH,sptincj992,p90p100,1983,0.2881,992,j
CH,sptincj992,p90p100,1984,0.2897,992,j
CH,sptincj992,p90p100,1985,0.2915,992,j
CH,sptincj992,p90p100,1986,0.29159999,992,j
CH,sptincj992,p90p100,1987,0.2915,992,j
CH,sptincj992,p90p100,1988,0.28799999,992,j
CH,sptincj992,p90p100,1989,0.28459999,992,j
CH,sptincj992,p90p100,1990,0.28659999,992,j
CH,sptincj992,p90p100,1991,0.28220001,992,j
CH,sptincj992,p90p100,1992,0.27739999,992,j
CH,sptincj992,p90p100,1993,0.27700001,992,j
CH,sptincj992,p90p100,1994,0.27720001,992,j
CH,sptincj992,p90p100,1995,0.27669999,992,j
CH,sptincj992,p90p100,1996,0.28940001,992,j
CH,sptincj992,p90p100,1997,0.30070001,992,j
CH,sptincj992,p90p100,1998,0.3028,992,j
CH,sptincj992,p90p100,1999,0.3012,992,j
CH,sptincj992,p90p100,2000,0.30399999,992,j
CH,sptincj992,p90p100,2001,0.2985,992,j
CH,sptincj992,p90p100,2002,0.29139999,992,j
CH,sptincj992,p90p100,2003,0.3001,992,j
CH,sptincj992,p90p100,2004,0.30579999,992,j
CH,sptincj992,p90p100,2005,0.3118,992,j
CH,sptincj992,p90p100,2006,0.3175,992,j
CH,sptincj992,p90p100,2007,0.3136,992,j
CH,sptincj992,p90p100,2008,0.31099999,992,j
CH,sptincj992,p90p100,2009,0.31569999,992,j
CH,sptincj992,p90p100,2010,0.3145,992,j
CH,sptincj992,p90p100,2011,0.31009999,992,j
CH,sptincj992,p90p100,2012,0.31220000999999997,992,j
CH,sptincj992,p90p100,2013,0.31760001,992,j
CH,sptincj992,p90p100,2014,0.31510001,992,j
CH,sptincj992,p90p100,2015,0.31799999,992,j
CH,sptincj992,p90p100,2016,0.32249999,992,j
CI,sptincj992,p90p100,1988,0.540281624,992,j
CI,sptincj992,p90p100,1993,0.4513768658,992,j
CI,sptincj992,p90p100,1998,0.489195421,992,j
CI,sptincj992,p90p100,2002,0.5363682443,992,j
CI,sptincj992,p90p100,2008,0.4987968825,992,j
CI,sptincj992,p90p100,2014,0.4828889661,992,j
CL,sptincj992,p90p100,2004,0.53960001,992,j
CL,sptincj992,p90p100,2005,0.52310002,992,j
CL,sptincj992,p90p100,2006,0.52609998,992,j
CL,sptincj992,p90p100,2007,0.55699998,992,j
CL,sptincj992,p90p100,2008,0.53549999,992,j
CL,sptincj992,p90p100,2009,0.551,992,j
CL,sptincj992,p90p100,2010,0.55549997,992,j
CL,sptincj992,p90p100,2011,0.53680003,992,j
CL,sptincj992,p90p100,2012,0.53329998,992,j
CL,sptincj992,p90p100,2013,0.53049999,992,j
CL,sptincj992,p90p100,2014,0.54119998,992,j
CL,sptincj992,p90p100,2015,0.54890001,992,j
CM,sptincj992,p90p100,1990,0.5372444902,992,j
CM,sptincj992,p90p100,1991,0.5372444902,992,j
CM,sptincj992,p90p100,1992,0.5372444902,992,j
CM,sptincj992,p90p100,1993,0.5372444902,992,j
CM,sptincj992,p90p100,1994,0.5372444902,992,j
CM,sptincj992,p90p100,1995,0.5372444902,992,j
CM,sptincj992,p90p100,1996,0.5372444902,992,j
CM,sptincj992,p90p100,1997,0.5321879495,992,j
CM,sptincj992,p90p100,1998,0.5271314047,992,j
CM,sptincj992,p90p100,1999,0.5220748594,992,j
CM,sptincj992,p90p100,2000,0.5170183069,992,j
CM,sptincj992,p90p100,2001,0.5119617529,992,j
CM,sptincj992,p90p100,2002,0.5096111308,992,j
CM,sptincj992,p90p100,2003,0.5072605014,992,j
CM,sptincj992,p90p100,2004,0.5049098757,992,j
CM,sptincj992,p90p100,2005,0.5025592527,992,j
CM,sptincj992,p90p100,2006,0.500208624,992,j
CM,sptincj992,p90p100,2007,0.4978579986,992,j
CM,sptincj992,p90p100,2008,0.5005365972,992,j
CM,sptincj992,p90p100,2009,0.5032151864,992,j
CM,sptincj992,p90p100,2010,0.5058937683,992,j
CM,sptincj992,p90p100,2011,0.5085723553,992,j
CM,sptincj992,p90p100,2012,0.511250937,992,j
CM,sptincj992,p90p100,2013,0.5139295327,992,j
CM,sptincj992,p90p100,2014,0.5166081287,992,j
CM,sptincj992,p90p100,2015,0.5166081287,992,j
CM,sptincj992,p90p100,2016,0.5166081287,992,j
CN,sptincj992,p90p100,1978,0.27149999,992,j
CN,sptincj992,p90p100,1979,0.27160001,992,j
CN,sptincj992,p90p100,1980,0.27239999,992,j
CN,sptincj992,p90p100,1981,0.27680001,992,j
CN,sptincj992,p90p100,1982,0.2809,992,j
CN,sptincj992,p90p100,1983,0.28189999,992,j
CN,sptincj992,p90p100,1984,0.28670001,992,j
CN,sptincj992,p90p100,1985,0.29519999,992,j
