election_id,country_name,election_date,party_id,vote_share,seats,seats_total
508,Greece,1989-11-05,1338,40.7,128,300
508,Greece,1989-11-05,1441,11,21,300
508,Greece,1989-11-05,1059,0.54,2,300
508,Greece,1989-11-05,2163,0.6,1,300
284,Greece,1990-04-08,47,46.9,150,300
284,Greece,1990-04-08,1338,38.6,123,300
284,Greece,1990-04-08,1441,10.3,19,300
284,Greece,1990-04-08,1358,NA,4,300
284,Greece,1990-04-08,1059,0.7,2,300
284,Greece,1990-04-08,2163,0.8,1,300
284,Greece,1990-04-08,1374,0.7,1,300
654,Greece,1993-10-10,1338,47.1,170,300
654,Greece,1993-10-10,47,39.3,111,300
654,Greece,1993-10-10,1412,4.9,10,300
654,Greece,1993-10-10,614,4.5,9,300
654,Greece,1993-10-10,1441,2.9,0,300
399,Greece,1996-09-22,1338,41.49,162,300
399,Greece,1996-09-22,47,38.12,108,300
399,Greece,1996-09-22,614,5.61,11,300
399,Greece,1996-09-22,1441,5.12,10,300
399,Greece,1996-09-22,720,4.43,9,300
399,Greece,1996-09-22,1412,2.94,0,300
475,Greece,2000-04-09,1338,43.79,158,300
475,Greece,2000-04-09,47,42.74,125,300
475,Greece,2000-04-09,614,5.52,11,300
475,Greece,2000-04-09,1441,3.2,6,300
475,Greece,2000-04-09,720,2.69,0,300
201,Greece,2004-03-07,47,45.36,166,300
201,Greece,2004-03-07,1338,40.55,116,300
201,Greece,2004-03-07,614,5.9,12,300
201,Greece,2004-03-07,1441,NA,6,300
201,Greece,2004-03-07,720,1.79,0,300
201,Greece,2004-03-07,1179,2.19,0,300
201,Greece,2004-03-07,1592,3.26,NA,300
466,Greece,2007-09-16,47,41.84,152,300
466,Greece,2007-09-16,1338,38.1,102,300
466,Greece,2007-09-16,614,8.15,22,300
466,Greece,2007-09-16,1592,5.04,14,300
466,Greece,2007-09-16,1179,3.8,10,300
466,Greece,2007-09-16,1280,1.05,0,300
651,Greece,2009-10-04,1338,43.92,160,300
651,Greece,2009-10-04,47,33.47,91,300
651,Greece,2009-10-04,614,7.54,21,300
651,Greece,2009-10-04,1179,5.63,15,300
651,Greece,2009-10-04,1592,4.6,13,300
651,Greece,2009-10-04,1280,2.53,0,300
783,Greece,2012-05-06,47,18.85,108,300
783,Greece,2012-05-06,1592,16.79,52,300
783,Greece,2012-05-06,1338,13.18,41,300
783,Greece,2012-05-06,2091,10.62,33,300
783,Greece,2012-05-06,614,8.48,26,300
783,Greece,2012-05-06,2092,6.97,21,300
783,Greece,2012-05-06,2093,6.11,19,300
783,Greece,2012-05-06,1179,2.89,0,300
783,Greece,2012-05-06,1280,2.93,0,300
783,Greece,2012-05-06,2094,2.55,0,300
783,Greece,2012-05-06,2095,2.15,0,300
783,Greece,2012-05-06,2096,1.8,0,300
783,Greece,2012-05-06,2097,1.19,0,300
784,Greece,2012-06-17,47,29.66,129,300
784,Greece,2012-06-17,1592,26.89,71,300
784,Greece,2012-06-17,1338,12.28,33,300
784,Greece,2012-06-17,2091,7.51,20,300
784,Greece,2012-06-17,2092,6.92,18,300
784,Greece,2012-06-17,2093,6.26,17,300
784,Greece,2012-06-17,614,4.5,12,300
784,Greece,2012-06-17,2095,1.59,0,300
784,Greece,2012-06-17,1179,1.58,0,300
851,Greece,2015-01-25,1592,36.34,149,300
851,Greece,2015-01-25,47,27.81,76,300
851,Greece,2015-01-25,2092,6.28,17,300
851,Greece,2015-01-25,2346,6.05,17,300
851,Greece,2015-01-25,614,5.47,15,300
851,Greece,2015-01-25,2091,4.75,13,300
851,Greece,2015-01-25,1338,4.68,13,300
851,Greece,2015-01-25,2407,2.46,0,300
851,Greece,2015-01-25,2165,1.79,0,300
851,Greece,2015-01-25,2408,1.77,0,300
851,Greece,2015-01-25,1179,1.03,0,300
992,Greece,2015-09-20,1592,35.46,145,300
992,Greece,2015-09-20,47,28.1,75,300
992,Greece,2015-09-20,2092,6.99,18,300
992,Greece,2015-09-20,1338,6.28,17,300
992,Greece,2015-09-20,614,5.55,15,300
992,Greece,2015-09-20,2346,4.09,11,300
992,Greece,2015-09-20,2091,3.69,10,300
992,Greece,2015-09-20,2165,3.43,9,300
992,Greece,2015-09-20,2596,2.86,0,300
797,Croatia,2000-01-03,276,24.4,46,151
797,Croatia,2000-01-03,1493,40.8,44,151
797,Croatia,2000-01-03,1102,NA,24,151
797,Croatia,2000-01-03,1465,15.6,17,151
797,Croatia,2000-01-03,1044,5.3,5,151
797,Croatia,2000-01-03,1627,NA,4,151
797,Croatia,2000-01-03,2197,0.7,3,151
797,Croatia,2000-01-03,2196,NA,2,151
797,Croatia,2000-01-03,1384,NA,2,151
797,Croatia,2000-01-03,1457,NA,2,151
797,Croatia,2000-01-03,2295,NA,1,151
797,Croatia,2000-01-03,2192,NA,1,151
797,Croatia,2000-01-03,2199,1.1,0,151
797,Croatia,2000-01-03,2134,1.9,0,151
797,Croatia,2000-01-03,2202,1.4,0,151
797,Croatia,2000-01-03,2203,1.4,0,151
795,Croatia,2003-11-23,276,33.2,66,152
795,Croatia,2003-11-23,1493,23.3,34,152
795,Croatia,2003-11-23,1384,8.3,10,152
795,Croatia,2003-11-23,1465,7.3,10,152
795,Croatia,2003-11-23,1044,6.5,8,152
795,Croatia,2003-11-23,1627,NA,4,152
795,Croatia,2003-11-23,2197,2.3,4,152
795,Croatia,2003-11-23,90,NA,3,152
795,Croatia,2003-11-23,2134,4.1,3,152
795,Croatia,2003-11-23,2133,NA,3,152
795,Croatia,2003-11-23,1457,NA,2,152
795,Croatia,2003-11-23,1102,4.1,2,152
795,Croatia,2003-11-23,2196,NA,1,152
795,Croatia,2003-11-23,2198,1,1,152
795,Croatia,2003-11-23,2270,NA,1,152
795,Croatia,2003-11-23,316,1.3,0,152
793,Croatia,2007-11-25,276,35.9,66,153
793,Croatia,2007-11-25,1493,30.8,56,153
793,Croatia,2007-11-25,1384,6.7,7,153
793,Croatia,2007-11-25,1465,6.4,6,153
793,Croatia,2007-11-25,2192,NA,4,153
793,Croatia,2007-11-25,1627,1.5,3,153
793,Croatia,2007-11-25,2135,1.8,3,153
793,Croatia,2007-11-25,2133,1.5,3,153
793,Croatia,2007-11-25,1102,NA,2,153
793,Croatia,2007-11-25,1044,3.4,1,153
793,Croatia,2007-11-25,2134,4,1,153
793,Croatia,2007-11-25,2270,NA,1,153
792,Croatia,2011-12-04,1493,41.08,61,151
792,Croatia,2011-12-04,276,23.5,41,151
792,Croatia,2011-12-04,1384,NA,13,151
792,Croatia,2011-12-04,2192,NA,8,151
792,Croatia,2011-12-04,2182,4.19,6,151
792,Croatia,2011-12-04,2135,2.96,6,151
792,Croatia,2011-12-04,2191,NA,3,151
792,Croatia,2011-12-04,1627,NA,3,151
792,Croatia,2011-12-04,2134,NA,3,151
792,Croatia,2011-12-04,2193,NA,2,151
792,Croatia,2011-12-04,2195,1.25,2,151
792,Croatia,2011-12-04,1081,NA,1,151
792,Croatia,2011-12-04,2181,0.64,1,151
792,Croatia,2011-12-04,1465,0.64,1,151
792,Croatia,2011-12-04,1044,3,0,151
792,Croatia,2011-12-04,1102,3,0,151
792,Croatia,2011-12-04,2196,2.8,0,151
1001,Croatia,2015-11-08,276,34.08,50,151
1001,Croatia,2015-11-08,1493,32.83,42,151
1001,Croatia,2015-11-08,2615,13.42,19,151
1001,Croatia,2015-11-08,1384,NA,9,151
1001,Croatia,2015-11-08,2192,1.66,8,151
1001,Croatia,2015-11-08,2181,NA,3,151
1001,Croatia,2015-11-08,2182,NA,3,151
1001,Croatia,2015-11-08,1627,1.86,3,151
1001,Croatia,2015-11-08,1102,NA,2,151
1001,Croatia,2015-11-08,2134,NA,2,151
1001,Croatia,2015-11-08,2135,1.35,2,151
1001,Croatia,2015-11-08,2295,NA,2,151
1001,Croatia,2015-11-08,2628,3.34,2,151
1001,Croatia,2015-11-08,1465,NA,1,151
1001,Croatia,2015-11-08,2612,4.19,1,151
1001,Croatia,2015-11-08,2614,1.54,1,151
1001,Croatia,2015-11-08,2185,NA,1,151
1001,Croatia,2015-11-08,2382,1.73,0,151
1007,Croatia,2016-09-11,276,35.17,61,151
1007,Croatia,2016-09-11,1493,32.18,54,151
1007,Croatia,2016-09-11,2615,9.43,13,151
1007,Croatia,2016-09-11,2612,5.92,8,151
1007,Croatia,2016-09-11,2192,1.92,8,151
1007,Croatia,2016-09-11,1627,2.18,3,151
1007,Croatia,2016-09-11,2628,3.84,2,151
1007,Croatia,2016-09-11,2135,1.19,1,151
1007,Croatia,2016-09-11,2295,0.26,1,151
257,Hungary,1990-04-08,546,24.7,164,386
257,Hungary,1990-04-08,1426,21.4,93,386
257,Hungary,1990-04-08,870,11.7,44,386
257,Hungary,1990-04-08,1591,10.9,33,386
257,Hungary,1990-04-08,921,9,22,386
257,Hungary,1990-04-08,434,6.5,21,386
257,Hungary,1990-04-08,1617,1,7,386
257,Hungary,1990-04-08,1183,3.1,2,386
257,Hungary,1990-04-08,418,3.6,0,386
257,Hungary,1990-04-08,1202,3.7,0,386
257,Hungary,1990-04-08,198,1.9,0,386
257,Hungary,1990-04-08,1203,1.9,0,386
620,Hungary,1994-05-29,1591,33,209,386
620,Hungary,1994-05-29,1426,19.7,69,386
620,Hungary,1994-05-29,546,11.7,38,386
620,Hungary,1994-05-29,870,8.8,26,386
620,Hungary,1994-05-29,434,7,22,386
620,Hungary,1994-05-29,921,7,20,386
620,Hungary,1994-05-29,1183,2.1,1,386
620,Hungary,1994-05-29,1203,0.6,1,386
620,Hungary,1994-05-29,95,1.6,0,386
620,Hungary,1994-05-29,1202,3.2,0,386
620,Hungary,1994-05-29,2588,2.55,0,386
671,Hungary,1998-05-24,921,29.5,148,386
671,Hungary,1998-05-24,1591,32.9,134,386
671,Hungary,1998-05-24,870,13.1,48,386
671,Hungary,1998-05-24,1426,7.6,24,386
671,Hungary,1998-05-24,546,2.8,17,386
671,Hungary,1998-05-24,95,5.5,14,386
671,Hungary,1998-05-24,1617,2.3,1,386
671,Hungary,1998-05-24,434,2.3,0,386
671,Hungary,1998-05-24,1202,4,0,386
463,Hungary,2002-04-21,1591,42.05,178,386
463,Hungary,2002-04-21,921,41.07,164,386
463,Hungary,2002-04-21,546,NA,24,386
463,Hungary,2002-04-21,1426,5.57,20,386
463,Hungary,2002-04-21,95,4.37,0,386
463,Hungary,2002-04-21,434,3.9,0,386
463,Hungary,2002-04-21,1202,2.16,0,386
194,Hungary,2006-04-09,1591,43.2,190,386
194,Hungary,2006-04-09,921,NA,141,386
194,Hungary,2006-04-09,434,NA,23,386
194,Hungary,2006-04-09,1426,6.5,20,386
194,Hungary,2006-04-09,546,5,11,386
194,Hungary,2006-04-09,952,NA,1,386
194,Hungary,2006-04-09,95,2.2,0,386
194,Hungary,2006-04-09,437,42,NA,386
688,Hungary,2010-04-25,921,NA,227,386
688,Hungary,2010-04-25,1591,19.3,59,386
688,Hungary,2010-04-25,600,16.67,47,386
688,Hungary,2010-04-25,434,NA,36,386
688,Hungary,2010-04-25,403,7.48,16,386
688,Hungary,2010-04-25,1617,NA,1,386
688,Hungary,2010-04-25,546,2.18,0,386
688,Hungary,2010-04-25,437,52.73,NA,386
814,Hungary,2014-04-06,921,NA,117,199
814,Hungary,2014-04-06,1591,25.57,29,199
814,Hungary,2014-04-06,600,20.22,23,199
814,Hungary,2014-04-06,434,NA,16,199
814,Hungary,2014-04-06,403,5.34,5,199
814,Hungary,2014-04-06,1970,NA,4,199
814,Hungary,2014-04-06,2318,NA,3,199
814,Hungary,2014-04-06,952,NA,1,199
814,Hungary,2014-04-06,2349,NA,1,199
814,Hungary,2014-04-06,1202,0.56,0,199
814,Hungary,2014-04-06,437,44.87,NA,199
912,Ireland,1922-06-22,2447,38.5,58,128
912,Ireland,1922-06-22,280,21.8,36,128
912,Ireland,1922-06-22,318,21.3,17,128
912,Ireland,1922-06-22,30,7.8,9,128
912,Ireland,1922-06-22,2563,7.8,7,128
912,Ireland,1922-06-22,2523,2.3,1,128
913,Ireland,1923-08-27,2447,39,63,153
913,Ireland,1923-08-27,280,27.4,44,153
913,Ireland,1923-08-27,2563,12.1,15,153
913,Ireland,1923-08-27,318,10.6,14,153
913,Ireland,1923-08-27,30,8.1,13,153
913,Ireland,1923-08-27,2523,0.9,2,153
913,Ireland,1923-08-27,2525,0.3,2,153
913,Ireland,1923-08-27,2216,0.5,0,153
914,Ireland,1927-06-09,2447,27.4,47,153
914,Ireland,1927-06-09,280,26.2,44,153
914,Ireland,1927-06-09,318,12.6,22,153
914,Ireland,1927-06-09,30,13.4,16,153
914,Ireland,1927-06-09,2563,8.9,11,153
914,Ireland,1927-06-09,2443,7.3,8,153
914,Ireland,1927-06-09,433,3.6,5,153
914,Ireland,1927-06-09,2216,0.5,0,153
915,Ireland,1927-09-15,2447,38.7,62,153
915,Ireland,1927-09-15,280,35.2,57,153
915,Ireland,1927-09-15,318,9.1,13,153
915,Ireland,1927-09-15,30,7.9,12,153
915,Ireland,1927-09-15,2563,6.4,6,153
915,Ireland,1927-09-15,2443,1.62,2,153
915,Ireland,1927-09-15,2526,1.1,1,153
915,Ireland,1927-09-15,2216,0.1,0,153
917,Ireland,1932-02-16,280,44.5,72,153
917,Ireland,1932-02-16,2447,35.28,57,153
917,Ireland,1932-02-16,30,10.4,14,153
917,Ireland,1932-02-16,318,7.7,7,153
917,Ireland,1932-02-16,2563,1.8,3,153
917,Ireland,1932-02-16,2526,0.3,0,153
918,Ireland,1933-01-24,280,49.7,77,153
918,Ireland,1933-01-24,2447,30.5,48,153
918,Ireland,1933-01-24,2442,9.2,11,153
918,Ireland,1933-01-24,30,5,9,153
918,Ireland,1933-01-24,318,5.7,8,153
919,Ireland,1937-07-01,280,45.2,69,138
919,Ireland,1937-07-01,1393,34.8,48,138
919,Ireland,1937-07-01,318,10.3,13,138
919,Ireland,1937-07-01,30,9.7,8,138
920,Ireland,1938-06-17,280,51.9,77,138
920,Ireland,1938-06-17,1393,33.3,45,138
920,Ireland,1938-06-17,318,10,9,138
920,Ireland,1938-06-17,30,4.7,7,138
921,Ireland,1943-06-23,280,41.9,67,138
921,Ireland,1943-06-23,1393,23.1,32,138
921,Ireland,1943-06-23,318,15.7,17,138
921,Ireland,1943-06-23,30,8.7,11,138
921,Ireland,1943-06-23,923,9.8,10,138
921,Ireland,1943-06-23,2298,0.3,1,138
921,Ireland,1943-06-23,2216,0.3,0,138
122,Ireland,1944-05-30,280,48.9,76,138
122,Ireland,1944-05-30,1393,20.5,30,138
122,Ireland,1944-05-30,30,7.79,11,138
122,Ireland,1944-05-30,923,10.8,9,138
122,Ireland,1944-05-30,318,8.7,8,138
122,Ireland,1944-05-30,156,2.7,4,138
60,Ireland,1948-02-04,280,41.85,68,147
60,Ireland,1948-02-04,1393,19.83,31,147
60,Ireland,1948-02-04,318,8.69,14,147
60,Ireland,1948-02-04,30,NA,12,147
60,Ireland,1948-02-04,92,13.21,10,147
60,Ireland,1948-02-04,923,5.58,7,147
60,Ireland,1948-02-04,156,2.57,5,147
60,Ireland,1948-02-04,2216,0.02,0,147
515,Ireland,1951-05-30,280,46.28,69,147
515,Ireland,1951-05-30,1393,25.75,40,147
515,Ireland,1951-05-30,318,11.4,16,147
515,Ireland,1951-05-30,30,NA,14,147
515,Ireland,1951-05-30,923,2.92,6,147
515,Ireland,1951-05-30,92,4.07,2,147
515,Ireland,1951-05-30,2216,0.02,0,147
584,Ireland,1954-05-18,280,43.36,65,147
584,Ireland,1954-05-18,1393,31.98,50,147
584,Ireland,1954-05-18,318,12.06,19,147
584,Ireland,1954-05-18,923,3.09,5,147
584,Ireland,1954-05-18,30,NA,5,147
584,Ireland,1954-05-18,92,3.82,3,147
584,Ireland,1954-05-18,433,0.15,0,147
469,Ireland,1957-03-05,280,48.33,78,147
469,Ireland,1957-03-05,1393,26.63,40,147
469,Ireland,1957-03-05,318,9.11,12,147
469,Ireland,1957-03-05,30,NA,9,147
469,Ireland,1957-03-05,433,5.35,4,147
469,Ireland,1957-03-05,923,2.36,3,147
469,Ireland,1957-03-05,92,1.68,1,147
469,Ireland,1957-03-05,2216,0.39,0,147
413,Ireland,1961-10-04,280,43.83,70,144
413,Ireland,1961-10-04,1393,32.02,47,144
413,Ireland,1961-10-04,318,11.65,16,144
413,Ireland,1961-10-04,30,NA,6,144
413,Ireland,1961-10-04,923,1.51,2,144
413,Ireland,1961-10-04,523,0.98,2,144
413,Ireland,1961-10-04,92,1.13,1,144
413,Ireland,1961-10-04,2216,0.1,0,144
323,Ireland,1965-04-07,280,47.67,72,144
323,Ireland,1965-04-07,1393,34.08,47,144
323,Ireland,1965-04-07,318,15.38,22,144
323,Ireland,1965-04-07,30,NA,2,144
323,Ireland,1965-04-07,92,0.75,1,144
323,Ireland,1965-04-07,2216,0.01,0,144
641,Ireland,1969-06-18,280,45.66,75,144
641,Ireland,1969-06-18,1393,34.1,50,144
641,Ireland,1969-06-18,318,17.02,18,144
641,Ireland,1969-06-18,30,NA,1,144
641,Ireland,1969-06-18,2216,0.02,0,144
283,Ireland,1973-02-28,280,46.24,69,144
283,Ireland,1973-02-28,1393,35.08,54,144
283,Ireland,1973-02-28,318,13.71,19,144
283,Ireland,1973-02-28,30,NA,2,144
283,Ireland,1973-02-28,433,1.14,0,144
6,Ireland,1977-06-16,280,50.63,84,148
6,Ireland,1977-06-16,1393,30.49,43,148
6,Ireland,1977-06-16,318,11.63,17,148
6,Ireland,1977-06-16,30,NA,4,148
6,Ireland,1977-06-16,433,1.7,0,148
47,Ireland,1981-06-11,280,45.26,78,166
47,Ireland,1981-06-11,1393,36.46,65,166
47,Ireland,1981-06-11,318,9.89,15,166
47,Ireland,1981-06-11,30,NA,4,166
47,Ireland,1981-06-11,1323,2.429,2,166
47,Ireland,1981-06-11,2298,0.41,1,166
47,Ireland,1981-06-11,433,1.72,1,166
47,Ireland,1981-06-11,2216,0.03,0,166
228,Ireland,1982-02-18,280,47.26,81,166
228,Ireland,1982-02-18,1393,37.3,63,166
228,Ireland,1982-02-18,318,9.12,15,166
228,Ireland,1982-02-18,30,NA,4,166
228,Ireland,1982-02-18,433,2.29,3,166
228,Ireland,1982-02-18,2217,1.01,0,166
307,Ireland,1982-11-24,280,45.2,75,166
307,Ireland,1982-11-24,1393,39.22,70,166
307,Ireland,1982-11-24,318,9.36,16,166
307,Ireland,1982-11-24,30,NA,3,166
307,Ireland,1982-11-24,433,3.25,2,166
307,Ireland,1982-11-24,2216,0.42,0,166
43,Ireland,1987-02-17,280,44.15,81,166
43,Ireland,1987-02-17,1393,27.07,51,166
43,Ireland,1987-02-17,651,11.85,14,166
43,Ireland,1987-02-17,318,6.45,12,166
43,Ireland,1987-02-17,433,3.79,4,166
43,Ireland,1987-02-17,30,NA,3,166
43,Ireland,1987-02-17,379,0.42,1,166
43,Ireland,1987-02-17,2217,1.85,0,166
590,Ireland,1989-06-15,280,44.15,77,166
590,Ireland,1989-06-15,1393,29.29,55,166
590,Ireland,1989-06-15,318,9.48,15,166
590,Ireland,1989-06-15,433,4.97,7,166
590,Ireland,1989-06-15,651,5.49,6,166
590,Ireland,1989-06-15,30,NA,4,166
590,Ireland,1989-06-15,1573,1.5,1,166
590,Ireland,1989-06-15,379,0.59,1,166
590,Ireland,1989-06-15,2217,1.21,0,166
359,Ireland,1992-11-25,280,39.11,68,166
359,Ireland,1992-11-25,1393,24.47,45,166
359,Ireland,1992-11-25,318,19.31,33,166
359,Ireland,1992-11-25,651,4.68,10,166
359,Ireland,1992-11-25,30,NA,5,166
359,Ireland,1992-11-25,1580,2.78,4,166
359,Ireland,1992-11-25,1573,1.4,1,166
359,Ireland,1992-11-25,2217,1.61,0,166
316,Ireland,1997-06-06,280,39.33,77,166
316,Ireland,1997-06-06,1393,27.95,54,166
316,Ireland,1997-06-06,318,10.4,17,166
316,Ireland,1997-06-06,30,NA,6,166
316,Ireland,1997-06-06,651,4.68,4,166
316,Ireland,1997-06-06,1580,2.51,4,166
316,Ireland,1997-06-06,1573,2.76,2,166
316,Ireland,1997-06-06,2217,2.55,1,166
316,Ireland,1997-06-06,1014,0.7,1,166
316,Ireland,1997-06-06,2218,1.07,0,166
408,Ireland,2002-05-17,280,41.48,81,166
408,Ireland,2002-05-17,1393,22.48,31,166
408,Ireland,2002-05-17,318,10.77,21,166
408,Ireland,2002-05-17,30,NA,12,166
408,Ireland,2002-05-17,651,3.96,8,166
408,Ireland,2002-05-17,1573,3.85,6,166
408,Ireland,2002-05-17,2217,6.51,5,166
408,Ireland,2002-05-17,1014,0.8,1,166
408,Ireland,2002-05-17,2329,0.46,1,166
408,Ireland,2002-05-17,2216,0.26,0,166
190,Ireland,2007-05-24,280,41.56,77,165
190,Ireland,2007-05-24,1393,27.32,51,165
190,Ireland,2007-05-24,318,10.13,20,165
190,Ireland,2007-05-24,1573,4.69,6,165
190,Ireland,2007-05-24,30,NA,5,165
190,Ireland,2007-05-24,2217,6.94,4,165
190,Ireland,2007-05-24,651,2.73,2,165
190,Ireland,2007-05-24,1014,0.64,0,165
698,Ireland,2011-02-25,1393,36.1,76,165
698,Ireland,2011-02-25,318,19.45,37,165
698,Ireland,2011-02-25,280,17.45,19,165
698,Ireland,2011-02-25,30,12.17,14,165
698,Ireland,2011-02-25,2217,9.94,14,165
698,Ireland,2011-02-25,1014,1.21,2,165
698,Ireland,2011-02-25,1804,0.97,2,165
698,Ireland,2011-02-25,2298,0.5,1,165
698,Ireland,2011-02-25,1573,1.85,0,165
1002,Ireland,2016-02-26,1393,25.52,49,157
1002,Ireland,2016-02-26,280,24.35,44,157
1002,Ireland,2016-02-26,2217,13.85,23,157
1002,Ireland,2016-02-26,30,11.14,12,157
1002,Ireland,2016-02-26,318,6.61,7,157
1002,Ireland,2016-02-26,2622,4.21,6,157
1002,Ireland,2016-02-26,1014,3.95,6,157
1002,Ireland,2016-02-26,2621,1.47,4,157
1002,Ireland,2016-02-26,2619,3.01,3,157
1002,Ireland,2016-02-26,1573,2.72,2,157
1002,Ireland,2016-02-26,2298,0.35,1,157
1002,Ireland,2016-02-26,2620,2.18,0,157
922,Iceland,1919-11-15,2440,45.8,16,40
922,Iceland,1919-11-15,2561,25.3,13,40
922,Iceland,1919-11-15,1455,22.2,11,40
922,Iceland,1919-11-15,228,6.8,0,40
923,Iceland,1923-10-27,1342,53.6,23,40
923,Iceland,1923-10-27,1455,26.6,15,40
923,Iceland,1923-10-27,228,16.2,1,40
923,Iceland,1923-10-27,134,3.7,1,40
924,Iceland,1927-07-09,1455,29.8,19,42
924,Iceland,1927-07-09,1342,42.5,16,42
924,Iceland,1927-07-09,228,19,5,42
924,Iceland,1927-07-09,134,2.8,1,42
924,Iceland,1927-07-09,2441,5.8,1,42
925,Iceland,1931-06-12,1455,35.9,23,42
925,Iceland,1931-06-12,1342,43.8,15,42
925,Iceland,1931-06-12,228,16.1,4,42
925,Iceland,1931-06-12,2437,3,0,42
925,Iceland,1931-06-12,134,1.2,0,42
926,Iceland,1933-07-16,1342,48,20,42
926,Iceland,1933-07-16,1455,23.9,16,42
926,Iceland,1933-07-16,228,19.2,5,42
926,Iceland,1933-07-16,134,1.3,1,42
926,Iceland,1933-07-16,2437,7.5,0,42
927,Iceland,1934-06-24,1342,42.32,20,49
927,Iceland,1934-06-24,1455,21.9,15,49
927,Iceland,1934-06-24,228,21.7,10,49
927,Iceland,1934-06-24,2439,6.4,3,49
927,Iceland,1934-06-24,134,1,1,49
927,Iceland,1934-06-24,2437,6,0,49
928,Iceland,1937-06-29,1455,24.9,19,49
928,Iceland,1937-06-29,1342,41.3,17,49
928,Iceland,1937-06-29,228,19,8,49
928,Iceland,1937-06-29,2437,8.4,3,49
928,Iceland,1937-06-29,2439,6.1,2,49
929,Iceland,1942-07-05,1455,27.6,20,49
929,Iceland,1942-07-05,1342,39.5,17,49
929,Iceland,1942-07-05,1319,16.2,6,49
929,Iceland,1942-07-05,228,15.4,6,49
929,Iceland,1942-07-05,2004,1.1,0,49
780,Iceland,1942-10-19,1342,38.5,20,52
780,Iceland,1942-10-19,1455,26.6,15,52
780,Iceland,1942-10-19,1319,18.5,10,52
780,Iceland,1942-10-19,228,14.2,7,52
780,Iceland,1942-10-19,2004,2.15,0,52
35,Iceland,1946-06-30,1342,39.5,20,52
35,Iceland,1946-06-30,1455,23.1,13,52
35,Iceland,1946-06-30,1319,19.5,10,52
35,Iceland,1946-06-30,228,17.8,9,52
259,Iceland,1949-10-24,1342,39.5,19,52
259,Iceland,1949-10-24,1455,24.5,17,52
259,Iceland,1949-10-24,1319,19.5,9,52
259,Iceland,1949-10-24,228,16.5,7,52
88,Iceland,1953-06-28,1342,37.1,21,52
88,Iceland,1953-06-28,1455,21.9,16,52
88,Iceland,1953-06-28,1319,16,7,52
88,Iceland,1953-06-28,228,15.6,6,52
88,Iceland,1953-06-28,1172,6,2,52
88,Iceland,1953-06-28,2005,3.3,0,52
665,Iceland,1956-06-24,1342,42.4,19,52
665,Iceland,1956-06-24,1455,15.6,17,52
665,Iceland,1956-06-24,228,18.3,8,52
665,Iceland,1956-06-24,1360,19.2,8,52
665,Iceland,1956-06-24,1172,4.5,0,52
393,Iceland,1959-06-28,1342,42.5,20,52
393,Iceland,1959-06-28,1455,27.2,19,52
393,Iceland,1959-06-28,1360,15.2,7,52
393,Iceland,1959-06-28,228,12.5,6,52
393,Iceland,1959-06-28,1172,2.5,0,52
320,Iceland,1959-10-26,1342,39.7,24,60
320,Iceland,1959-10-26,1455,25.7,17,60
320,Iceland,1959-10-26,1360,16,10,60
320,Iceland,1959-10-26,228,15.2,9,60
320,Iceland,1959-10-26,1172,3.4,0,60
379,Iceland,1963-06-09,1342,41.4,24,60
379,Iceland,1963-06-09,1455,28.2,19,60
379,Iceland,1963-06-09,1360,16,9,60
379,Iceland,1963-06-09,228,14.2,8,60
318,Iceland,1967-06-11,1342,37.5,23,60
318,Iceland,1967-06-11,1455,28.1,18,60
318,Iceland,1967-06-11,1360,13.9,9,60
318,Iceland,1967-06-11,228,15.7,9,60
318,Iceland,1967-06-11,1172,3.7,1,60
318,Iceland,1967-06-11,1800,1.1,0,60
225,Iceland,1971-06-13,1342,36.2,22,60
225,Iceland,1971-06-13,1455,25.3,17,60
225,Iceland,1971-06-13,1360,17.1,10,60
225,Iceland,1971-06-13,228,10.5,6,60
225,Iceland,1971-06-13,53,8.9,5,60
225,Iceland,1971-06-13,2111,2,0,60
637,Iceland,1974-06-30,1342,42.7,25,60
637,Iceland,1974-06-30,1455,24.9,17,60
637,Iceland,1974-06-30,1360,18.3,11,60
637,Iceland,1974-06-30,228,9.1,5,60
637,Iceland,1974-06-30,53,4.6,2,60
637,Iceland,1974-06-30,2112,0.2,0,60
275,Iceland,1978-06-25,1342,32.7,20,60
275,Iceland,1978-06-25,1360,22.9,14,60
275,Iceland,1978-06-25,228,22,14,60
275,Iceland,1978-06-25,1455,16.9,12,60
275,Iceland,1978-06-25,53,3.3,0,60
436,Iceland,1979-12-03,1342,35.4,21,60
436,Iceland,1979-12-03,1455,24.9,17,60
436,Iceland,1979-12-03,1360,19.7,11,60
436,Iceland,1979-12-03,228,17.4,10,60
436,Iceland,1979-12-03,134,1.2,1,60
114,Iceland,1983-04-23,1342,38.7,23,60
114,Iceland,1983-04-23,1455,19,14,60
114,Iceland,1983-04-23,1360,17.3,10,60
114,Iceland,1983-04-23,228,11.7,6,60
114,Iceland,1983-04-23,988,7.3,4,60
114,Iceland,1983-04-23,147,5.5,3,60
673,Iceland,1987-04-25,1342,27.2,18,63
673,Iceland,1987-04-25,1455,18.9,13,63
673,Iceland,1987-04-25,228,15.2,10,63
673,Iceland,1987-04-25,1360,13.3,8,63
673,Iceland,1987-04-25,828,10.9,7,63
673,Iceland,1987-04-25,147,10.1,6,63
